Term,CRN,Subject,Course Number,Section,Title,Credits,Campus,Instructional Method,Schedule Type,Enrollment,Max Enrollment,Seats Available,Waitlist Count,Waitlist Capacity,Instructor,Days,Start Time,End Time,Building,Room,Start Date,End Date
Spring 2026,42719,CMD,551,02,Lang Disorders- School Age,3,Online,,Lecture,16,20,4,0,0,Barbara Cook (she/her/hers),Wed,0910,1140,Online Course,SYNC,01/21/2026,05/17/2026
Spring 2026,40015,CMD,560,01,Speech &amp; Language Practicum A,3,Main Campus,,Practicum,17,20,3,0,0,Laura Silva,Fri,0910,1050,Health &amp; Human Services,112A,01/21/2026,05/17/2026
Spring 2026,42720,CMD,560,02,Speech &amp; Language Practicum A,3,Main Campus,,Practicum,17,20,3,0,0,Cayla White,Fri,0910,1050,Davis Hall,222,01/21/2026,05/17/2026
Spring 2026,40016,CMD,561,01,Speech &amp; Language Practicum B,3,Main Campus,,Practicum,24,25,1,0,0,Jennifer Rucci,Fri,0910,1050,Health &amp; Human Services,112B,01/21/2026,05/17/2026
Spring 2026,40017,CMD,562,01,School Practicum,6,Online,,Practicum,26,25,-1,0,0,Richard Zipoli,Thu,1815,2045,Online Course,SYNC,01/21/2026,03/15/2026
Spring 2026,41568,CMD,562,02,School Practicum,6,Online,,Practicum,8,25,17,0,0,Cayla White,Thu,1815,2045,Online Course,SYNC,03/23/2026,05/17/2026
Spring 2026,40018,CMD,568,01,Audiology Practicum,3,Online,,Practicum,20,20,0,0,0,Erika Nair,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,40019,CMD,569,01,Adv.Clinical Practicum,6,Online,,Practicum,17,21,4,0,0,Laurel Lovelett,Thu,1815,2045,Online Course,SYNC,01/21/2026,03/15/2026
Spring 2026,41569,CMD,569,02,Adv.Clinical Practicum,6,Online,,Practicum,16,25,9,0,0,Laurel Lovelett,Thu,1815,2045,Online Course,SYNC,03/23/2026,05/17/2026
Spring 2026,41258,CMD,591,01,Thesis Seminar II,3,Main Campus,T,Thesis,1,1,0,0,0,Shawneen Buckley,,,,,,01/21/2026,05/17/2026
Spring 2026,41570,CMD,591,02,Thesis Seminar II,3,Main Campus,T,Thesis,1,1,0,0,0,Peter Wasiuk,,,,,,01/21/2026,05/17/2026
Spring 2026,42107,CMD,591,03,Thesis Seminar II,3,Main Campus,T,Thesis,1,1,0,0,0,Julian Smith,,,,,,01/21/2026,05/17/2026
Spring 2026,42721,CMD,591,04,Thesis Seminar II,3,Main Campus,T,Thesis,1,1,0,0,0,Kelly Mabry,,,,,,01/21/2026,05/17/2026
Spring 2026,40020,CMD,605,01,Special Project in Com Dis,3,Online,,Independent Study,20,20,0,0,0,Peter Wasiuk,Wed,1815,2045,Online Course,SYNC,01/21/2026,05/17/2026
Spring 2026,40021,CMD,605,02,Special Project in Com Dis,3,Online,,Independent Study,19,20,1,0,0,Richard Zipoli,Wed,1815,2045,Online Course,SYNC,01/21/2026,05/17/2026
Spring 2026,41417,CMD,608,01,Med. Speech-Language Path.,3,Main Campus,T,Lecture,9,12,3,0,0,Kalie Menders,Tue,1815,2045,Health &amp; Human Services,270,01/21/2026,05/17/2026
Spring 2026,42948,CMD,627,02,Dysphagia,3,Main Campus,,Lecture,25,25,0,0,0,Julian Smith,Wed,1110,1340,Health &amp; Human Services,112A,01/21/2026,05/17/2026
Spring 2026,41418,CMD,665,01,Counseling Proc/Spch &amp; Hrng,3,Main Campus,,Lecture,10,10,0,0,0,Christina Lasto,Mon,1815,2045,Health &amp; Human Services,219,01/21/2026,05/17/2026
Spring 2026,40542,CSC,101,01,Intro to Mobile App Dev.,3,Main Campus,T,Lecture,18,20,2,0,5,Andrew Meislitzer,Tue,1700,1930,Morrill Hall,8,01/21/2026,05/17/2026
Spring 2026,40543,CSC,104,01,Web Technology,3,Online,T,Lecture,23,20,-3,0,5,Alaa Sheta,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,40544,CSC,152,01,CS1- Programming Fundamentals,3,Main Campus,,Lecture,12,16,4,0,5,Amal Abdel Raouf,Tue Thu,1100,1215,Jennings Hall,139A,01/21/2026,05/17/2026
Spring 2026,40545,CSC,152,02,CS1- Programming Fundamentals,3,Main Campus,,Lecture,15,16,1,0,5,Amal Abdel Raouf,Tue Thu,1225,1340,Jennings Hall,139A,01/21/2026,05/17/2026
Spring 2026,40546,CSC,152,03,CS1- Programming Fundamentals,3,Main Campus,,Lecture,12,16,4,0,5,Jewell Wright,Tue Thu,1650,1805,Jennings Hall,139A,01/21/2026,05/17/2026
Spring 2026,40547,CSC,200,01,Decision-making with Excel,3,Online,,Lecture,16,20,4,0,5,Joseph Brignola,Tue Thu,0810,0925,Online Course,SYNC,01/21/2026,05/17/2026
Spring 2026,40548,CSC,200,02,Decision-making with Excel,3,Main Campus,,Lecture,18,20,2,0,5,Chang Suk Kim,Mon Wed Fri,1010,1100,Morrill Hall,8,01/21/2026,05/17/2026
Spring 2026,40549,CSC,200,03,Decision-making with Excel,3,Main Campus,,Lecture,16,20,4,0,5,Peter Boppert,Mon Wed Fri,0910,1000,Morrill Hall,113,01/21/2026,05/17/2026
Spring 2026,40550,CSC,200,04,Decision-making with Excel,3,Main Campus,,Lecture,21,20,-1,0,5,John DaPonte,Mon Wed,1400,1515,Morrill Hall,8,01/21/2026,05/17/2026
Spring 2026,40551,CSC,200,05,Decision-making with Excel,3,Main Campus,,Lecture,25,20,-5,0,5,Mary Brown,Mon Wed,1525,1640,Morrill Hall,8,01/21/2026,05/17/2026
Spring 2026,40552,CSC,200,06,Decision-making with Excel,3,Main Campus,,Lecture,19,20,1,0,5,Champa Das,Mon Wed,1650,1805,Morrill Hall,13,01/21/2026,05/17/2026
Spring 2026,40553,CSC,200,07,Decision-making with Excel,3,Online,,Lecture,18,20,2,0,5,Tasnima Jannat,Tue Thu,1815,1930,Online Course,SYNC,01/21/2026,05/17/2026
Spring 2026,40554,CSC,200,08,Decision-making with Excel,3,Online,,Lecture,20,20,0,0,5,Joseph Goralski,Tue,1525,1640,Online Course,SYNC/ASYNC,01/21/2026,05/17/2026
Spring 2026,40555,CSC,200,09,Decision-making with Excel,3,Online,,Lecture,21,20,-1,0,5,Joseph Goralski,Thu,1525,1640,Online Course,SYNC/ASYNC,01/21/2026,05/17/2026
Spring 2026,41461,CSC,200,10,Decision-making with Excel,3,Online,,Lecture,19,20,1,0,5,Joseph Brignola,Tue Thu,0935,1050,Online Course,SYNC,01/21/2026,05/17/2026
Spring 2026,41588,CSC,200,11,Decision-making with Excel,3,Main Campus,,Lecture,18,20,2,0,5,Mary Brown,Mon Wed Fri,1110,1200,Morrill Hall,8,01/21/2026,05/17/2026
Spring 2026,40556,CSC,207,01,Computer Systems,4,Main Campus,T,Lecture/Lab,12,15,3,0,5,Joshua Randall,Tue,1700,1930,Morrill Hall,13,01/21/2026,05/17/2026
Spring 2026,40557,CSC,207,02,Computer Systems,4,Main Campus,T,Lecture/Lab,8,15,7,0,5,Lisa Lancor,Tue Thu,1350,1505,Morrill Hall,10,01/21/2026,05/17/2026
Spring 2026,42061,CSC,207,03,Computer Systems,4,Main Campus,T,Lecture/Lab,15,15,0,0,5,Carl Haberfeld,Tue Thu,1100,1215,Jennings Hall,139B,01/21/2026,05/17/2026
Spring 2026,40558,CSC,212,01,CS 2- Data Structures,3,Main Campus,T,Lecture,22,20,-2,0,5,Winnie Yu Ng,Tue Thu,1100,1215,Jennings Hall,134,01/21/2026,05/17/2026
Spring 2026,40559,CSC,212,02,CS 2- Data Structures,3,Main Campus,T,Lecture,16,16,0,0,5,Winnie Yu Ng,Tue Thu,1350,1505,Jennings Hall,139A,01/21/2026,05/17/2026
Spring 2026,40560,CSC,212,03,CS 2- Data Structures,3,Main Campus,T,Lecture,12,20,8,0,5,Carl Haberfeld,Mon Wed,1650,1805,Buley Library,206,01/21/2026,05/17/2026
Spring 2026,40561,CSC,229,01,Object-Oriented Programming,3,Main Campus,T,Lecture,10,20,10,0,5,Taraneh BaradaranSeyed,Tue Thu,1350,1505,Morrill Hall,113,01/21/2026,05/17/2026
Spring 2026,42062,CSC,229,02,Object-Oriented Programming,3,Main Campus,T,Lecture,8,20,12,0,5,Taraneh BaradaranSeyed,Tue Thu,1525,1640,Morrill Hall,113,01/21/2026,05/17/2026
Spring 2026,40719,CSC,235,01,Web and Database Development,3,Main Campus,T,Lecture,17,20,3,0,5,Lisa Lancor,Mon Wed,1400,1515,Morrill Hall,113,01/21/2026,05/17/2026
Spring 2026,40720,CSC,235,02,Web and Database Development,3,Main Campus,T,Lecture,14,16,2,0,5,Joshua Connor,Mon Wed,1650,1805,Jennings Hall,139A,01/21/2026,05/17/2026
Spring 2026,40721,CSC,265,01,Computer Networking &amp; Sec. I,3,Main Campus,T,Lecture,13,15,2,0,5,Ataollah Elahi,Mon Wed,1400,1515,Jennings Hall,139B,01/21/2026,05/17/2026
Spring 2026,40722,CSC,265,02,Computer Networking &amp; Sec. I,3,Main Campus,T,Lecture,12,15,3,0,5,Jonathan Garbutt,Mon Wed,1815,1930,Jennings Hall,139A,01/21/2026,05/17/2026
Spring 2026,42692,CSC,265,03,Computer Networking &amp; Sec. I,3,Main Campus,T,Lecture,13,15,2,0,5,Brian O&#39;connor,Tue,1700,1930,Jennings Hall,139B,01/21/2026,05/17/2026
Spring 2026,40723,CSC,321,01,Algorithm Design &amp; Analysis,3,Main Campus,T,Lecture,19,20,1,0,5,Sahar Al Seesi,Tue Thu,1100,1215,Morrill Hall,111,01/21/2026,05/17/2026
Spring 2026,42693,CSC,321,02,Algorithm Design &amp; Analysis,3,Main Campus,T,Lecture,7,20,13,0,5,Sahar Al Seesi,Tue Thu,1650,1805,Morrill Hall,11,01/21/2026,05/17/2026
Spring 2026,40725,CSC,324,01W,*Computer Ethics,3,Online,,Lecture,20,22,2,0,10,Heidi Lockwood,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,42420,CSC,324,02W,*Computer Ethics,3,Online,,Lecture,18,22,4,0,5,Heidi Lockwood,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,42715,CSC,324,03W,*Computer Ethics,3,Main Campus,,Lecture,18,22,4,0,5,Mike Sanger (Please ask),Tue Thu,1100,1215,Engleman Hall,A113,01/21/2026,05/17/2026
Spring 2026,40726,CSC,330,01,Software Design &amp; Development,3,Main Campus,,Lecture,19,20,1,0,5,Amol Godbole,Tue,1700,1930,Jennings Hall,130,01/21/2026,05/17/2026
Spring 2026,42063,CSC,330,02,Software Design &amp; Development,3,Main Campus,,Lecture,22,20,-2,0,5,Jewell Wright,Tue Thu,1525,1640,Jennings Hall,130,01/21/2026,05/17/2026
Spring 2026,40727,CSC,334,01,Human Computer Interaction,3,Main Campus,T,Lecture,16,20,4,0,5,Chang Suk Kim,Tue Thu,0935,1050,Morrill Hall,113,01/21/2026,05/17/2026
Spring 2026,42459,CSC,341,01,Digital Imaging,3,Main Campus,T,Lecture,15,16,1,0,5,Amal Abdel Raouf,Tue,1525,1640,Jennings Hall,139A,01/21/2026,05/17/2026
Spring 2026,42829,CSC,398,01,~Sports Performance Analytics,3,Main Campus,T,Lecture,23,20,-3,0,5,Imad Antonios; David Martin,Mon Wed,1400,1515,Jennings Hall,130,01/21/2026,05/17/2026
Spring 2026,40728,CSC,400,01W,*Computer Science Project Sem,3,Online,,Seminar,15,16,1,0,5,Abu Saleh Md Tayeen,Tue,1700,1930,Online Course,SYNC,01/21/2026,05/17/2026
Spring 2026,41797,CSC,400,02W,*Computer Science Project Sem,3,Online,,Seminar,16,16,0,0,5,Nisreen Cain,Wed,1700,1930,Online Course,SYNC,01/21/2026,05/17/2026
Spring 2026,43136,CSC,400,03W,*Computer Science Project Sem,3,Online,,Seminar,15,16,1,0,5,Nisreen Cain,Tue,1700,1930,Online Course,SYNC,01/21/2026,05/17/2026
Spring 2026,41591,CSC,421,01,Theory of Prog. Language,3,Main Campus,T,Lecture,16,20,4,0,5,Hao Wu,Mon,1700,1930,Morrill Hall,113,01/21/2026,05/17/2026
Spring 2026,40729,CSC,424,01,System Administration,3,Main Campus,T,Lecture,14,15,1,0,10,Rubens Benoit,Mon,1700,1930,Science Building,214,01/21/2026,05/17/2026
Spring 2026,42994,CSC,424,02,System Administration,3,Main Campus,T,Lecture,15,15,0,0,5,Rubens Benoit,Thu,1700,1930,Science Building,214,01/21/2026,05/17/2026
Spring 2026,41358,CSC,425,01,Operating Systems,3,Main Campus,T,Lecture,18,20,2,0,5,Taraneh BaradaranSeyed,Tue Thu,1100,1215,Morrill Hall,113,01/21/2026,05/17/2026
Spring 2026,42460,CSC,428,01,Bioinformatics Algorithms,3,Main Campus,T,Lecture,10,20,10,0,5,Sahar Al Seesi,Tue Thu,1350,1505,Science Building,214,01/21/2026,05/17/2026
Spring 2026,40730,CSC,453,01,Information Security,3,Main Campus,T,Lecture,15,15,0,0,5,Aashma Uprety,Tue Thu,1225,1340,Jennings Hall,139B,01/21/2026,05/17/2026
Spring 2026,40731,CSC,463,01,Distrib. &amp; Parallel Computing,3,Main Campus,T,Lecture,17,20,3,0,5,Hao Wu,Mon Wed,1400,1515,Morrill Hall,13,01/21/2026,05/17/2026
Spring 2026,42695,CSC,463,02,Distrib. &amp; Parallel Computing,3,Main Campus,T,Lecture,15,20,5,0,5,Aashma Uprety,Tue Thu,1525,1640,Jennings Hall,134,01/21/2026,05/17/2026
Spring 2026,40732,CSC,481,01,Artificial Intelligence,3,Main Campus,T,Lecture,19,20,1,0,5,MD Hossain,Wed,1525,1640,Morrill Hall,113,01/21/2026,05/17/2026
Spring 2026,43263,CSC,491,01,Research in CS II,3,Main Campus,T,Independent Study,2,2,0,0,0,Amal Abdel Raouf,,,,,,01/21/2026,05/17/2026
Spring 2026,43066,CSC,497,01,Computer Science Internship,3,Main Campus,T,Internship,1,1,0,0,0,MD Hossain,,,,,,01/21/2026,05/17/2026
Spring 2026,43064,CSC,499,01,Independent Study &amp; Research,3,Main Campus,,Independent Study,3,3,0,0,0,Ataollah Elahi,,,,,,01/21/2026,05/17/2026
Spring 2026,41463,CSC,535,01,Software Engineering,3,Online,,Lecture,11,20,9,0,5,Anthony Pasqualoni,Mon,1700,1930,Online Course,SYNC,01/21/2026,05/17/2026
Spring 2026,40733,CSC,543,01,Web Programming,3,Main Campus,,Lecture,11,20,9,0,5,Joshua Connor,Thu,1700,1930,Morrill Hall,113,01/21/2026,05/17/2026
Spring 2026,42696,CSC,545,01,Advanced Database Systems,3,Main Campus,,Lecture,12,20,8,0,5,Nate Suver (he/him/his),Wed,1700,1930,Jennings Hall,130,01/21/2026,05/17/2026
Spring 2026,41798,CSC,558,01,Network Security,3,Online,T,Lecture,21,20,-1,0,5,Hrvoje Podnar,Tue,1940,2210,Online Course,SYNC,01/21/2026,05/17/2026
Spring 2026,42464,CSC,576,01,Data Mining,3,Online,,Lecture,10,20,10,0,5,Alaa Sheta,Tue,1700,1930,Online Course,SYNC,01/21/2026,05/17/2026
Spring 2026,41595,CSC,578,01,Secure Systems,3,Online,T,Lecture,14,20,6,0,5,Matthew Bolduc,Thu,1940,2210,Online Course,SYNC,01/21/2026,05/17/2026
Spring 2026,43028,CSC,590,01,Proposal Development,3,Main Campus,,Thesis,1,1,0,0,0,Hrvoje Podnar,,,,,,01/21/2026,05/17/2026
Spring 2026,43161,CSC,590,02,Proposal Development,3,Main Campus,,Thesis,1,1,0,0,0,MD Hossain,,,,,,01/21/2026,05/17/2026
Spring 2026,43301,CSC,590,03,Proposal Development,3,Main Campus,,Thesis,1,1,0,0,0,Imad Antonios,,,,,,01/21/2026,05/17/2026
Spring 2026,43371,CSC,590,04,Proposal Development,3,Main Campus,,Thesis,1,1,0,0,0,Hao Wu,,,,,,03/23/2026,05/17/2026
Spring 2026,43029,CSC,591,01,Thesis Completion,3,Main Campus,,Thesis,1,1,0,0,0,Sahar Al Seesi,,,,,,01/21/2026,05/17/2026
Spring 2026,43162,CSC,591,02,Thesis Completion,3,Main Campus,,Thesis,2,2,0,0,0,Alaa Sheta,,,,,,01/21/2026,05/17/2026
Spring 2026,43163,CSC,591,03,Thesis Completion,3,Main Campus,,Thesis,0,1,1,0,0,Hrvoje Podnar,,,,,,01/21/2026,05/17/2026
Spring 2026,43214,CSC,591,04,Thesis Completion,3,Main Campus,,Thesis,1,1,0,0,0,Winnie Yu Ng,,,,,,01/21/2026,05/17/2026
Spring 2026,43225,CSC,591,05,Thesis Completion,3,Main Campus,,Thesis,1,1,0,0,0,MD Hossain,,,,,,01/21/2026,05/17/2026
Spring 2026,43252,CSC,591,06,Thesis Completion,3,Main Campus,,Thesis,1,1,0,0,0,Hao Wu,,,,,,01/21/2026,05/17/2026
Spring 2026,43372,CSC,591,07,Thesis Completion,3,Main Campus,,Thesis,4,4,0,0,0,Hrvoje Podnar,,,,,,03/23/2026,05/17/2026
Spring 2026,43215,CSC,595,01,Special Project Development,3,Main Campus,N,Independent Study,1,1,0,0,0,Hrvoje Podnar,,,,,,01/21/2026,05/17/2026
Spring 2026,43216,CSC,595,02,Special Project Development,3,Main Campus,N,Independent Study,1,1,0,0,0,Hao Wu,,,,,,01/21/2026,05/17/2026
Spring 2026,43217,CSC,595,03,Special Project Development,3,Main Campus,N,Independent Study,1,1,0,0,0,Winnie Yu Ng,,,,,,01/21/2026,05/17/2026
Spring 2026,43314,CSC,595,04,Special Project Development,3,Main Campus,N,Independent Study,1,1,0,0,0,Imad Antonios,,,,,,01/21/2026,05/17/2026
Spring 2026,43053,CTR,300,01,Cooperative Education,12,Main Campus,,Practicum,1,1,0,0,0,Aimee O&#39;Shea,,,,,,01/21/2026,05/17/2026
Spring 2026,43257,CTR,300,02,Cooperative Education,6,Main Campus,,Practicum,1,1,0,0,0,Erin Larkin,,,,,,01/21/2026,05/17/2026
Spring 2026,43273,CTR,300,03,Cooperative Education,12,Main Campus,,Practicum,1,1,0,0,0,Erin Larkin,,,,,,01/21/2026,05/17/2026
Spring 2026,43302,CTR,300,04,Cooperative Education,4,Main Campus,,Practicum,1,1,0,0,0,Jessica Kenty-Drane,,,,,,01/21/2026,05/17/2026
Spring 2026,43335,CTR,300,05,Cooperative Education,3,Main Campus,,Practicum,1,1,0,0,0,Aimee O&#39;Shea,,,,,,01/21/2026,05/17/2026
Spring 2026,42595,CED,539,01,Dev. Psychopathology in School,3,Main Campus,T,Lecture,12,20,8,0,0,Laurie Bonjo,Wed,1700,1930,Morrill Hall,111,01/21/2026,05/17/2026
Spring 2026,42522,CED,540,01,Intro. Assessment in CSP,3,Main Campus,T,Lecture,13,15,2,0,0,Maureen Finnegan; Qu Chen,Wed,1700,1930,Davis Hall,211,01/21/2026,05/17/2026
Spring 2026,42523,CED,542,01,School Substance Abuse Prevent,3,Main Campus,,Lecture,11,20,9,0,0,Margaret Generali; Mia Yopp,Mon,1700,1930,Davis Hall,118,01/21/2026,05/17/2026
Spring 2026,42524,CED,550,01,Counseling Skills &amp; Techniques,3,Main Campus,T,Lecture,14,15,1,0,8,Laurie Bonjo,Tue,1700,1930,Davis Hall,202,01/21/2026,05/17/2026
Spring 2026,42525,CED,578,01,Social &amp; Cultr. Diversity,3,Main Campus,,Lecture,17,20,3,0,8,Qu Chen,Wed,1700,1930,Davis Hall,211,01/21/2026,05/17/2026
Spring 2026,42526,CED,691,01,Research- Schls/Ment.Hlt Sett.,3,Online,N,Lecture,12,15,3,0,0,Qu Chen,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,42527,CED,722,01,Intro to Adv App Stats,3,Online,T,Lecture,9,15,6,0,0,Karen Auerbach,Mon,1700,1930,Online Course,SYNC/ASYNC,01/21/2026,05/17/2026
Spring 2026,42593,CED,759,01,Individ. Super. Practicum,4,Main Campus,T,Lecture,6,6,0,0,0,Margaret Generali; Kari Sassu,Tue,1700,1930,Davis Hall,104,01/21/2026,05/17/2026
Spring 2026,42594,CED,759,02,Individ. Super. Practicum,4,Main Campus,T,Lecture,6,6,0,0,0,Margaret Generali; Jennifer Parzych; Qu Chen,Tue,1700,1930,Davis Hall,118,01/21/2026,05/17/2026
Spring 2026,42596,CED,773,01,Equity Based College &amp; Career,3,Main Campus,N,Lecture,14,20,6,0,0,Jennifer Parzych,Wed,1700,1930,Morrill Hall,111,01/21/2026,05/17/2026
Spring 2026,42530,CED,775,01,Internship/Seminar Sch.Couns.,4,Main Campus,T,Lecture,10,12,2,0,0,Jennifer Parzych; Brittanni Moore,Thu,1700,1930,Davis Hall,118,01/21/2026,05/17/2026
Spring 2026,43326,CED,801,01,Intro Clinical Sup,3,Main Campus,T,Independent Study,1,1,0,0,0,Louisa Foss-Kelly,Tue,1500,1600,Davis Hall,202,01/21/2026,05/17/2026
Spring 2026,43152,CED,801,02,Intro Clinical Sup,3,Main Campus,T,Independent Study,1,1,0,0,0,Louisa Foss-Kelly,,,,,,01/21/2026,05/17/2026
Spring 2026,42531,CED,808,01,Adv Counsel Super,3,Main Campus,T,Lecture,9,15,6,0,5,Louisa Foss-Kelly,Wed,1700,1930,Davis Hall,202,01/21/2026,05/17/2026
Spring 2026,42532,CED,816,01,Program Evaluation,3,Online,T,Lecture,12,12,0,0,0,Qu Chen,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,42533,CED,869,01,Adv Super Practicum,3,Main Campus,T,Lecture,3,6,3,0,5,Laurie Bonjo,Wed,1700,1930,Davis Hall,202,01/21/2026,05/17/2026
Spring 2026,42974,CED,869,02,Adv Super Practicum,3,Main Campus,T,Lecture,5,6,1,0,5,Louisa Foss-Kelly,Wed,1700,1930,Pelz Gymnasium,8,01/21/2026,05/17/2026
Spring 2026,43153,CED,871,02,Adv Super Internship,3,Main Campus,T,Lecture,5,5,0,0,0,Jason Gorski,,,,,,01/21/2026,05/17/2026
Spring 2026,42536,CED,902,01,Dissertation Advisement,1.5,Online,T,Dissertation,3,4,1,0,0,Laurie Bonjo,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,42537,CED,902,02,Dissertation Advisement,1.5,Online,T,Dissertation,1,3,2,0,0,Louisa Foss-Kelly,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,41450,DSC,100,01,Data Science I,3,Main Campus,T,Lecture,16,20,4,0,5,Yulei Pang (she/her/hers),Mon Wed Fri,0910,1000,Engleman Hall,D124,01/21/2026,05/17/2026
Spring 2026,42665,DSC,100,02,Data Science I,3,Main Campus,T,Lecture,17,20,3,0,5,Andrew Bartlett,Tue Thu,1100,1215,Engleman Hall,D124,01/21/2026,05/17/2026
Spring 2026,42980,DSC,100,03,Data Science I,3,Main Campus,T,Lecture,19,20,1,0,5,Aaron Clark,Tue Thu,0810,0925,Engleman Hall,D124,01/21/2026,05/17/2026
Spring 2026,40766,DSC,101,01,Data Science II,3,Main Campus,T,Lecture,8,20,12,0,5,Daniel Cicala,Mon Wed,1400,1515,Engleman Hall,D124,01/21/2026,05/17/2026
Spring 2026,41451,DSC,205,01,Data Visualization,3,Main Campus,T,Lecture,20,20,0,0,5,Artur Martin,Mon Wed,0810,0900,Morrill Hall,113,01/21/2026,05/17/2026
Spring 2026,42059,DSC,205,02,Data Visualization,3,Main Campus,T,Lecture,8,20,12,0,5,Chang Suk Kim,Mon Wed Fri,1110,1200,Morrill Hall,113,01/21/2026,05/17/2026
Spring 2026,41533,DSC,333,01,Cloud Services for Data Sci,3,Main Campus,T,Lecture,14,20,6,0,5,Imad Antonios,Mon,1650,1805,Jennings Hall,134,01/21/2026,05/17/2026
Spring 2026,43166,DSC,490,01,Data Science Capstone Project,3,Main Campus,N,Independent Study,2,2,0,0,0,Imad Antonios,,,,,,01/21/2026,05/17/2026
Spring 2026,42683,DES,504,01,UI Design and Prototyping II,3,Main Campus,T,Lecture,4,16,12,0,5,Kimberly Lewis (she/her/hers),Tue,1700,1930,Earl Hall,216,01/21/2026,05/17/2026
Spring 2026,42684,DES,505,01,Research and Methods in Design,3,Main Campus,T,Lecture,6,16,10,0,5,Josephine Eke,Tue,1940,2210,Earl Hall,216,01/21/2026,05/17/2026
Spring 2026,42835,DES,506,01,Usability and Testing,3,Online,T,Lecture,6,16,10,0,5,Melanie Uribe,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,43291,DES,600,01,Independent Study &amp; Research,3,Main Campus,N,Independent Study,1,1,0,0,0,Melanie Uribe,,,,,,01/21/2026,05/17/2026
Spring 2026,41534,DGH,100,01,Intro to Digital Humanities,3,Main Campus,T,Lecture,22,22,0,0,5,Troy Paddock,Mon Wed Fri,0910,1000,Engleman Hall,A107,01/21/2026,05/17/2026
Spring 2026,42578,DBA,802,01,Global Supply Chain MGT,3,Main Campus,T,Lecture,2,15,13,0,0,Birasnav Muthuraj,Wed,1830,2100,School of Business,304,01/21/2026,05/17/2026
Spring 2026,42579,DBA,802,02,Global Supply Chain MGT,3,Online,T,Lecture,5,15,10,0,0,Birasnav Muthuraj,Wed,1830,2100,Online Course,SYNC,01/21/2026,05/17/2026
Spring 2026,42580,DBA,803,01,Multinationals and Strats,3,Main Campus,T,Lecture,3,15,12,0,0,James Thorson,Thu,1830,2100,School of Business,204,01/21/2026,05/17/2026
Spring 2026,42581,DBA,803,02,Multinationals and Strats,3,Online,T,Lecture,5,15,10,0,0,James Thorson,Thu,1830,2100,Online Course,SYNC,01/21/2026,05/17/2026
Spring 2026,42086,DBA,805,01,DBA Research Methods,3,Main Campus,T,Lecture,4,15,11,0,0,Younjun Kim,Tue,1830,2100,School of Business,304,01/21/2026,05/17/2026
Spring 2026,42582,DBA,812,01,Mgmt Info Systems for Bus,3,Main Campus,T,Lecture,5,15,10,0,0,Katarzyna Toskin,Tue,1830,2100,School of Business,408,01/21/2026,05/17/2026
Spring 2026,42583,DBA,812,02,Mgmt Info Systems for Bus,3,Online,T,Lecture,6,15,9,0,0,Katarzyna Toskin,Tue,1830,2100,Online Course,SYNC,01/21/2026,05/17/2026
Spring 2026,42584,DBA,814,01,Financial Resilience,3,Main Campus,T,Lecture,2,15,13,0,0,Mengchuan Wang,Mon,1800,2030,School of Business,203,01/21/2026,05/17/2026
Spring 2026,42585,DBA,814,02,Financial Resilience,3,Online,T,Lecture,8,15,7,0,0,Mengchuan Wang,Mon,1800,2030,Online Course,SYNC,01/21/2026,05/17/2026
Spring 2026,42088,DBA,910,01,Applied Research I,3,Main Campus,T,Lecture,4,10,6,0,0,Alice Wieland,Mon,1700,1900,School of Business,214,01/21/2026,05/17/2026
Spring 2026,43024,DBA,910,02,Applied Research I,3,Online,T,Lecture,0,10,10,0,0,Alice Wieland,Mon,1700,1900,Online Course,SYNC/ASYNC,01/21/2026,05/17/2026
Spring 2026,43045,DBA,910,03,Applied Research I,3,Main Campus,N,Independent Study,1,1,0,0,0,Sang Yoon,,,,,,01/21/2026,05/17/2026
Spring 2026,43264,DBA,910,04,Applied Research I,3,Main Campus,N,Independent Study,1,1,0,0,0,Birasnav Muthuraj,,,,,,01/21/2026,05/17/2026
Spring 2026,42285,DBA,920,01,Applied Research II,3,Main Campus,N,Independent Study,0,15,15,0,0,TBA Staff,,,,,,01/21/2026,05/17/2026
