Term,CRN,Subject,Course Number,Section,Title,Credits,Campus,Instructional Method,Schedule Type,Enrollment,Max Enrollment,Seats Available,Waitlist Count,Waitlist Capacity,Instructor,Days,Start Time,End Time,Building,Room,Start Date,End Date
Fall 2026,10954,MKT,321,02,Consumer Behavior,3,Main Campus,,Lecture,0,25,25,0,10,TBA Staff,Tue,1700,1930,School of Business,204,08/25/2026,12/13/2026
Fall 2026,11503,MKT,321,03,Consumer Behavior,3,Main Campus,,Lecture,0,25,25,0,10,Robert Forbus,Wed,1110,1225,School of Business,302,08/25/2026,12/13/2026
Fall 2026,11917,MKT,327,01,Marketing Management,3,Main Campus,T,Lecture,0,25,25,0,15,Young Kim,Mon,1110,1225,School of Business,404,08/25/2026,12/13/2026
Fall 2026,10955,MKT,331,01,Principles of Advertising,3,Online,,Lecture,0,25,25,0,10,Robert Forbus,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,12509,MKT,334,01,Professional Selling,3,Main Campus,T,Lecture,0,25,25,0,0,TBA Staff,Thu,1700,1930,School of Business,105,08/25/2026,12/13/2026
Fall 2026,10956,MKT,335,01,Business to Business Marketing,3,Main Campus,,Lecture,0,25,25,0,10,TBA Staff,Mon Wed,1010,1100,School of Business,302,08/25/2026,12/13/2026
Fall 2026,11529,MKT,341,01,Digital Marketing,3,Online,T,Lecture,0,25,25,0,10,Young Kim,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,12627,MKT,343,01,Digital Marketing Analytics,3,Main Campus,T,Lecture,0,25,25,0,10,Shibiao Ding,Tue,1225,1340,School of Business,104,08/25/2026,12/13/2026
Fall 2026,10957,MKT,420,01W,*Global Marketing,3,Main Campus,,Lecture,0,20,20,0,10,Saeed Zal,Tue,1525,1640,School of Business,203,08/25/2026,12/13/2026
Fall 2026,10958,MKT,420,02W,*Global Marketing,3,Online,,Lecture,0,20,20,0,10,Yue Liu,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,11700,MKT,420,03W,*Global Marketing,3,Main Campus,,Lecture,0,20,20,0,10,TBA Staff,Thu,1700,1930,School of Business,203,08/25/2026,12/13/2026
Fall 2026,11049,MKT,425,01,Marketing Research,3,Online,,Lecture,0,25,25,0,15,Junhong Wang,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,11696,MKT,425,02,Marketing Research,3,Main Campus,,Lecture,0,25,25,0,15,Junhong Wang,Mon,1400,1515,School of Business,303,08/25/2026,12/13/2026
Fall 2026,11684,MKT,450,01W,*Strategic Marketing,3,Main Campus,T,Lecture,0,20,20,0,15,Yue Liu,Tue,1100,1215,School of Business,404,08/25/2026,12/13/2026
Fall 2026,11686,MKT,450,02W,*Strategic Marketing,3,Main Campus,N,Lecture,0,20,20,0,15,Yue Liu,Tue,1350,1505,School of Business,203,08/25/2026,12/13/2026
Fall 2026,10089,MFT,505,01,Therapeutic Self-Intro,3,Main Campus,,Lecture,0,14,14,0,0,Rebecca Harvey,Wed,1700,1930,Davis Hall,124,08/25/2026,12/13/2026
Fall 2026,10090,MFT,505,02,Therapeutic Self-Intro,3,Main Campus,,Lecture,0,14,14,0,0,Paul Levatino,Wed,1700,1930,Davis Hall,104,08/25/2026,12/13/2026
Fall 2026,12180,MFT,505,03,Therapeutic Self-Intro,3,Online,,Lecture,0,8,8,0,0,Rebecca Harvey,Tue,1800,1930,Online Course,SYNC/ASYNC,08/25/2026,12/13/2026
Fall 2026,12181,MFT,505,04,Therapeutic Self-Intro,3,Online,,Lecture,0,8,8,0,0,Paul Levatino,Thu,1800,1930,Online Course,SYNC/ASYNC,08/25/2026,12/13/2026
Fall 2026,10093,MFT,586,01,Fam.&amp;Individ.Devel.Life Cycle,3,Main Campus,,Lecture,0,24,24,0,0,TBA Staff,Wed,1700,1930,Morrill Hall,120,08/25/2026,12/13/2026
Fall 2026,13054,MFT,586,02,Fam.&amp;Individ.Devel.Life Cycle,3,Online,,Lecture,0,16,16,0,0,TBA Staff,Thu,1940,2110,Online Course,SYNC/ASYNC,08/25/2026,12/13/2026
Fall 2026,10087,MFT,597,01,Family of Origin,3,Main Campus,,Lecture,0,14,14,0,0,Julie Liefeld,Mon,1700,1930,Davis Hall,124,08/25/2026,12/13/2026
Fall 2026,10088,MFT,597,02,Family of Origin,3,Main Campus,,Lecture,0,14,14,0,0,Julie Liefeld,Mon,1940,2210,Davis Hall,124,08/25/2026,12/13/2026
Fall 2026,12178,MFT,597,03,Family of Origin,3,Online,,Lecture,0,8,8,0,0,Julie Liefeld,Tue,1800,1930,Online Course,SYNC/ASYNC,08/25/2026,12/13/2026
Fall 2026,12179,MFT,597,04,Family of Origin,3,Online,,Lecture,0,8,8,0,0,Julie Liefeld,Thu,1800,1930,Online Course,SYNC/ASYNC,08/25/2026,12/13/2026
Fall 2026,11241,MFT,598,01,Family Systems Theory I,3,Main Campus,,Lecture,0,14,14,0,0,Andria Rodriguez,Mon,1700,1930,Pelz Gymnasium,6A,08/25/2026,12/13/2026
Fall 2026,11242,MFT,598,02,Family Systems Theory I,3,Main Campus,,Lecture,0,14,14,0,0,Andria Rodriguez,Mon,1940,2210,Davis Hall,104,08/25/2026,12/13/2026
Fall 2026,12182,MFT,598,03,Family Systems Theory I,3,Online,,Lecture,0,16,16,0,0,Paul Levatino; Janel Davis,Thu,1940,2110,Online Course,SYNC/ASYNC,08/25/2026,12/13/2026
Fall 2026,10092,MFT,605,01,Therap. Use of Self I,3,Main Campus,T,Lecture,0,16,16,0,0,Rebecca Harvey,Wed,1940,2210,Davis Hall,124,08/25/2026,12/13/2026
Fall 2026,10095,MFT,610,01,Marital Sys &amp; Couples Therapy,3,Main Campus,T,Lecture,0,22,22,0,0,Sebastian Perumbilly,Mon,1940,2210,Davis Hall,222,08/25/2026,12/13/2026
Fall 2026,13052,MFT,610,02,Marital Sys &amp; Couples Therapy,3,Main Campus,T,Lecture,0,14,14,0,0,Sebastian Perumbilly,Mon,1700,1930,Morrill Hall,102,08/25/2026,12/13/2026
Fall 2026,13053,MFT,610,03,Marital Sys &amp; Couples Therapy,3,Online,T,Lecture,0,16,16,0,0,TBA Staff,Tue,1800,1930,Online Course,SYNC/ASYNC,08/25/2026,12/13/2026
Fall 2026,10091,MFT,620,01,"Prof., Legal &amp; Ethical Issues",3,Main Campus,,Lecture,0,30,30,0,0,William Kania,Wed,1940,2210,Davis Hall,224,08/25/2026,12/13/2026
Fall 2026,12183,MFT,620,02,"Prof., Legal &amp; Ethical Issues",3,Online,,Lecture,0,16,16,0,0,Seon Kim,Tue,1940,2110,Online Course,SYNC/ASYNC,08/25/2026,12/13/2026
Fall 2026,10083,MFT,662,01,MFT Internship I,3,Main Campus,,Internship,0,7,7,0,0,TBA Staff,Mon,1630,1930,Davis Hall,024B,08/25/2026,12/13/2026
Fall 2026,10084,MFT,662,02,MFT Internship I,3,Main Campus,,Internship,0,7,7,0,0,TBA Staff,Tue,1630,1930,Davis Hall,024B,08/25/2026,12/13/2026
Fall 2026,10085,MFT,662,03,MFT Internship I,3,Main Campus,,Internship,0,7,7,0,0,TBA Staff,Thu,1730,2030,Davis Hall,024B,08/25/2026,12/13/2026
Fall 2026,10086,MFT,662,04,MFT Internship I,3,Main Campus,,Internship,0,7,7,0,0,TBA Staff,Sat,0830,1130,Davis Hall,024B,08/25/2026,12/13/2026
Fall 2026,13050,MFT,662,05,MFT Internship I,3,Online,,Internship,0,7,7,0,0,TBA Staff,Thu,1800,2110,Online Course,SYNC/ASYNC,08/25/2026,12/13/2026
Fall 2026,13051,MFT,662,06,MFT Internship I,3,Online,,Internship,0,7,7,0,0,TBA Staff,Thu,1800,2110,Online Course,SYNC/ASYNC,08/25/2026,12/13/2026
Fall 2026,11182,MAT,095,01N,Intro &amp; Inter Algebra Support,0,Main Campus,,Skills,0,22,22,0,5,Roxanne Tisch,Wed,0810,1000,Buley Library,204,08/25/2026,12/13/2026
Fall 2026,11183,MAT,095,02N,Intro &amp; Inter Algebra Support,0,Main Campus,,Skills,0,22,22,0,5,Kun Lee,Fri,1210,1300,Buley Library,204,08/25/2026,12/13/2026
Fall 2026,11184,MAT,095,03N,Intro &amp; Inter Algebra Support,0,Main Campus,,Skills,0,22,22,0,5,Abby Allen,Mon Wed,1650,1805,Buley Library,207,08/25/2026,12/13/2026
Fall 2026,11185,MAT,095,04N,Intro &amp; Inter Algebra Support,0,Main Campus,,Skills,0,22,22,0,5,Jose Ramos,Mon Fri,1110,1200,Buley Library,202,08/25/2026,12/13/2026
Fall 2026,11186,MAT,095,05N,Intro &amp; Inter Algebra Support,0,Main Campus,,Skills,0,22,22,0,5,Amy Tavares,Mon,1650,1740,Buley Library,204,08/25/2026,12/13/2026
Fall 2026,11187,MAT,095,06N,Intro &amp; Inter Algebra Support,0,Main Campus,,Skills,0,22,22,0,5,Christopher Strahowski,Mon,1815,1905,Buley Library,206,08/25/2026,12/13/2026
Fall 2026,11379,MAT,095,07N,Intro &amp; Inter Algebra Support,0,Main Campus,,Skills,0,22,22,0,5,Jose Ramos,Fri,1210,1300,Buley Library,205,08/25/2026,12/13/2026
Fall 2026,10562,MAT,100,01,Intermediate Algebra,3,Main Campus,,Lecture,0,25,25,0,0,Christine Petto (she/her/hers),Tue,1525,1640,Engleman Hall,A107,08/25/2026,12/13/2026
Fall 2026,10563,MAT,100,02,Intermediate Algebra,3,Main Campus,,Lecture,0,25,25,0,0,Ajay Chhabra,Mon Wed,1815,1930,Engleman Hall,D125,08/25/2026,12/13/2026
Fall 2026,10564,MAT,100,03,Intermediate Algebra,3,Main Campus,,Lecture,0,25,25,0,0,Sarah McNamee,Mon Wed,1650,1805,Engleman Hall,A107,08/25/2026,12/13/2026
Fall 2026,11335,MAT,100,04,Intermediate Algebra,3,Main Campus,,Lecture,0,25,25,0,0,Christine Petto (she/her/hers),Tue Thu,1225,1340,Engleman Hall,C136,08/25/2026,12/13/2026
Fall 2026,11336,MAT,100,05,Intermediate Algebra,3,Main Campus,,Lecture,0,25,25,0,0,Yvonne Kielhorn,Mon Wed Fri,1010,1100,Engleman Hall,A107,08/25/2026,12/13/2026
Fall 2026,11337,MAT,100,06,Intermediate Algebra,3,Main Campus,,Lecture,0,25,25,0,0,Allison Acquavella,Tue Thu,1650,1805,Engleman Hall,A107,08/25/2026,12/13/2026
Fall 2026,11383,MAT,100,07,Intermediate Algebra,3,Main Campus,,Lecture,0,25,25,0,0,Natalya Romanova,Tue Thu,1525,1640,Jennings Hall,227,08/25/2026,12/13/2026
Fall 2026,11406,MAT,100,08,Intermediate Algebra,3,Main Campus,,Lecture,0,25,25,0,0,Peter Hensley,Tue Thu,1350,1505,Jennings Hall,227,08/25/2026,12/13/2026
Fall 2026,11902,MAT,100,09,Intermediate Algebra,3,Main Campus,,Lecture,0,25,25,0,0,Xiaolong Lin,Mon Wed,1815,1930,Engleman Hall,C136,08/25/2026,12/13/2026
Fall 2026,12460,MAT,100,10,Intermediate Algebra,3,Main Campus,,Lecture,0,25,25,0,0,Amanda Valentine,Mon Wed Fri,0810,0900,Engleman Hall,A107,08/25/2026,12/13/2026
Fall 2026,12469,MAT,100,11,Intermediate Algebra,3,Main Campus,,Lecture,0,25,25,0,0,Joseph Ciccone (he/him/his),Mon Wed Fri,0910,1000,Engleman Hall,B218,08/25/2026,12/13/2026
Fall 2026,10565,MAT,100P,01N,Intro and Interm Algebra,3,Main Campus,T,Lecture,0,22,22,0,5,Roxanne Tisch,,,,,,10/20/2026,12/13/2026
Fall 2026,10566,MAT,100P,02N,Intro and Interm Algebra,3,Main Campus,T,Lecture,0,22,22,0,5,Kun Lee,,,,,,10/20/2026,12/13/2026
Fall 2026,10567,MAT,100P,03N,Intro and Interm Algebra,3,Main Campus,T,Lecture,0,22,22,0,5,Abby Allen,,,,,,10/20/2026,12/13/2026
Fall 2026,10568,MAT,100P,04N,Intro and Interm Algebra,3,Main Campus,T,Lecture,0,22,22,0,5,Jose Ramos,,,,,,10/20/2026,12/13/2026
Fall 2026,10569,MAT,100P,05N,Intro and Interm Algebra,3,Main Campus,T,Lecture,0,22,22,0,5,Amy Tavares,,,,,,10/20/2026,12/13/2026
Fall 2026,10570,MAT,100P,06N,Intro and Interm Algebra,3,Main Campus,T,Lecture,0,22,22,0,5,Christopher Strahowski,,,,,,10/20/2026,12/13/2026
Fall 2026,10571,MAT,100P,07,Intro and Interm Algebra,3,Main Campus,T,Lecture,0,20,20,0,0,Amy Davison,Mon Wed,1525,1640,Buley Library,205,08/25/2026,12/13/2026
Fall 2026,10572,MAT,100P,08,Intro and Interm Algebra,3,Main Campus,T,Lecture,0,20,20,0,0,Amy Davison,Mon Wed,1400,1515,Buley Library,205,08/25/2026,12/13/2026
Fall 2026,10573,MAT,100P,09,Intro and Interm Algebra,3,Main Campus,T,Lecture,0,20,20,0,0,Cynthia Cafasso,Mon Wed,1525,1640,Buley Library,007B,08/25/2026,12/13/2026
Fall 2026,10575,MAT,100P,10,Intro and Interm Algebra,3,Main Campus,T,Lecture,0,20,20,0,0,Roxanne Tisch,Mon Wed Fri,1010,1100,Buley Library,007B,08/25/2026,12/13/2026
Fall 2026,10576,MAT,100P,11,Intro and Interm Algebra,3,Main Campus,T,Lecture,0,20,20,0,0,Eleni Valsamis,Mon Wed,1815,1930,Buley Library,007B,08/25/2026,12/13/2026
Fall 2026,10577,MAT,100P,12,Intro and Interm Algebra,3,Main Campus,T,Lecture,0,20,20,0,0,Ajay Chhabra,Mon Wed,1940,2055,Buley Library,007B,08/25/2026,12/13/2026
Fall 2026,10578,MAT,100P,13,Intro and Interm Algebra,3,Main Campus,T,Lecture,0,20,20,0,0,Astra Riznyk (they/them/their),Mon Wed Fri,1210,1300,Buley Library,007B,08/25/2026,12/13/2026
Fall 2026,10580,MAT,100P,14,Intro and Interm Algebra,3,Main Campus,T,Lecture,0,20,20,0,0,Winnifred Morgan,Tue Thu,0935,1050,Buley Library,007B,08/25/2026,12/13/2026
Fall 2026,10581,MAT,100P,15,Intro and Interm Algebra,3,Main Campus,T,Lecture,0,20,20,0,0,Jacob Marks,Tue Thu,1100,1215,Buley Library,205,08/25/2026,12/13/2026
Fall 2026,10582,MAT,100P,16,Intro and Interm Algebra,3,Main Campus,T,Lecture,0,20,20,0,0,Winnifred Morgan,Tue Thu,1100,1215,Buley Library,007B,08/25/2026,12/13/2026
Fall 2026,10583,MAT,100P,17,Intro and Interm Algebra,3,Main Campus,T,Lecture,0,20,20,0,0,Morgan Guimond,Tue Thu,1225,1340,Buley Library,205,08/25/2026,12/13/2026
Fall 2026,10584,MAT,100P,18,Intro and Interm Algebra,3,Main Campus,T,Lecture,0,20,20,0,0,Julie Sharp,Tue Thu,1225,1340,Buley Library,007B,08/25/2026,12/13/2026
Fall 2026,10585,MAT,100P,19,Intro and Interm Algebra,3,Main Campus,T,Lecture,0,20,20,0,0,Julie Sharp,Tue Thu,1350,1505,Buley Library,007B,08/25/2026,12/13/2026
Fall 2026,10586,MAT,100P,20,Intro and Interm Algebra,3,Main Campus,T,Lecture,0,20,20,0,0,Cynthia Cafasso,Mon Wed,1400,1515,Buley Library,007B,08/25/2026,12/13/2026
Fall 2026,10587,MAT,100P,21,Intro and Interm Algebra,3,Main Campus,T,Lecture,0,20,20,0,0,Brian MacWilliam,Tue Thu,1525,1640,Buley Library,007B,08/25/2026,12/13/2026
Fall 2026,10588,MAT,100P,22,Intro and Interm Algebra,3,Main Campus,T,Lecture,0,20,20,0,0,Astra Riznyk (they/them/their),Mon Wed Fri,1110,1200,Buley Library,007B,08/25/2026,12/13/2026
Fall 2026,10589,MAT,100P,23,Intro and Interm Algebra,3,Main Campus,T,Lecture,0,20,20,0,0,Brian MacWilliam,Tue Thu,1650,1805,Buley Library,007B,08/25/2026,12/13/2026
Fall 2026,10590,MAT,100P,24N,Intro and Interm Algebra,3,Main Campus,T,Lecture,0,22,22,0,0,Jose Ramos,,,,,,10/20/2026,12/13/2026
Fall 2026,11034,MAT,100P,25,Intro and Interm Algebra,3,Main Campus,T,Lecture,0,20,20,0,0,Christopher Strahowski,Tue Thu,1940,2055,Buley Library,007B,08/25/2026,12/13/2026
Fall 2026,11431,MAT,100P,26,Intro and Interm Algebra,3,Main Campus,T,Lecture,0,20,20,0,0,Morgan Guimond,Tue Thu,1350,1505,Buley Library,205,08/25/2026,12/13/2026
Fall 2026,12471,MAT,100P,27,Intro and Interm Algebra,3,Main Campus,T,Lecture,0,20,20,0,0,Sarah McNamee,Mon Wed,1815,1930,Buley Library,205,08/25/2026,12/13/2026
Fall 2026,10596,MAT,103,01,Mathematics for Liberal Arts,3,Main Campus,,Lecture,0,20,20,0,0,Erik Remec,Mon Wed Fri,1210,1300,Engleman Hall,B211,08/25/2026,12/13/2026
Fall 2026,10595,MAT,103,02,Mathematics for Liberal Arts,3,Main Campus,,Lecture,0,30,30,0,5,Susan Spencer,Tue Thu,0810,0925,Engleman Hall,C136,08/25/2026,12/13/2026
Fall 2026,10591,MAT,103,03,Mathematics for Liberal Arts,3,Main Campus,,Lecture,0,25,25,0,0,Klay Kruczek,Tue Thu,1100,1215,Engleman Hall,B218,08/25/2026,12/13/2026
Fall 2026,10594,MAT,103,04,Mathematics for Liberal Arts,3,Main Campus,,Lecture,0,20,20,0,0,Erik Remec,Mon Wed,1525,1640,Jennings Hall,227,08/25/2026,12/13/2026
Fall 2026,10592,MAT,103,05,Mathematics for Liberal Arts,3,Online,,Lecture,0,20,20,0,0,Valeriu Pinciu,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,12921,MAT,103,06,Mathematics for Liberal Arts,3,Main Campus,,Lecture,0,20,20,0,0,Valeriu Pinciu,Thu,1650,1805,Engleman Hall,D124,08/25/2026,12/13/2026
Fall 2026,11084,MAT,104,01,Mathematics All Around Us,3,Main Campus,T,Lecture,0,30,30,0,5,Klay Kruczek,Mon Wed,1525,1640,Engleman Hall,D125,08/25/2026,12/13/2026
Fall 2026,11086,MAT,104,02,Mathematics All Around Us,3,Main Campus,T,Lecture,0,25,25,0,0,Jacob Marks,Tue Thu,1225,1340,Engleman Hall,B218,08/25/2026,12/13/2026
Fall 2026,10597,MAT,105,01,Math for Elementary Ed I,3,Main Campus,,Lecture,0,30,30,0,5,Kathleen Rondinone,Mon Wed Fri,0810,0900,Engleman Hall,D125,08/25/2026,12/13/2026
Fall 2026,10598,MAT,105,02,Math for Elementary Ed I,3,Main Campus,,Lecture,0,25,25,0,5,Younhee Lee,Tue Thu,1350,1505,Engleman Hall,D125,08/25/2026,12/13/2026
Fall 2026,10599,MAT,105,03,Math for Elementary Ed I,3,Main Campus,,Lecture,0,25,25,0,5,Younhee Lee,Mon Wed,1400,1515,Engleman Hall,D125,08/25/2026,12/13/2026
Fall 2026,10600,MAT,106,01,Math for Elementary Ed II,3,Main Campus,,Lecture,0,30,30,0,5,Kathleen Rondinone,Mon Wed Fri,0910,1000,Engleman Hall,D125,08/25/2026,12/13/2026
Fall 2026,10601,MAT,106,02,Math for Elementary Ed II,3,Main Campus,,Lecture,0,30,30,0,5,Younhee Lee,Mon Wed,1650,1805,Engleman Hall,D125,08/25/2026,12/13/2026
Fall 2026,10602,MAT,107,01,Elementary Statistics,3,Main Campus,,Lecture,0,18,18,0,0,Yulei Pang (she/her/hers),Mon Wed Fri,1110,1200,Engleman Hall,C136,08/25/2026,12/13/2026
Fall 2026,10603,MAT,107,02,Elementary Statistics,3,Main Campus,,Lecture,0,18,18,0,0,Andrew Bartlett,Tue Thu,0935,1050,Jennings Hall,227,08/25/2026,12/13/2026
Fall 2026,10604,MAT,107,03,Elementary Statistics,3,Main Campus,,Lecture,0,18,18,0,0,Raymond Mugno,Mon Wed Fri,0910,1000,Engleman Hall,A107,08/25/2026,12/13/2026
Fall 2026,10605,MAT,107,04,Elementary Statistics,3,Main Campus,,Lecture,0,18,18,0,0,Yulei Pang (she/her/hers),Mon Wed Fri,1010,1100,Engleman Hall,C136,08/25/2026,12/13/2026
Fall 2026,10606,MAT,107,05,Elementary Statistics,3,Main Campus,,Lecture,0,18,18,0,0,Raymond Mugno,Mon Wed Fri,1110,1200,Engleman Hall,A107,08/25/2026,12/13/2026
Fall 2026,10607,MAT,107,06,Elementary Statistics,3,Main Campus,,Lecture,0,18,18,0,0,Paul Chludzinski,Mon Wed Fri,1210,1300,Engleman Hall,D125,08/25/2026,12/13/2026
Fall 2026,10608,MAT,107,07,Elementary Statistics,3,Main Campus,,Lecture,0,18,18,0,0,Andrew Bartlett,Mon Wed,1400,1515,Engleman Hall,C134,08/25/2026,12/13/2026
Fall 2026,10609,MAT,107,08,Elementary Statistics,3,Main Campus,,Lecture,0,18,18,0,0,Dana Cook,Wed,1650,1805,Engleman Hall,B214,08/25/2026,12/13/2026
Fall 2026,10610,MAT,107,09,Elementary Statistics,3,Main Campus,,Lecture,0,18,18,0,0,Chloe Sloat,Tue Thu,1225,1340,Engleman Hall,A107,08/25/2026,12/13/2026
Fall 2026,10611,MAT,107,10,Elementary Statistics,3,Main Campus,,Lecture,0,18,18,0,0,Pushpendra Panchal,Tue Thu,1525,1640,Engleman Hall,A113,08/25/2026,12/13/2026
Fall 2026,10612,MAT,107,11,Elementary Statistics,3,Main Campus,,Lecture,0,18,18,0,0,Kunle Olumide,Tue Thu,1940,2055,Engleman Hall,C136,08/25/2026,12/13/2026
Fall 2026,10613,MAT,108,01,Math for the Natural Sciences,3,Main Campus,,Lecture,0,20,20,0,0,Caroline Mugno,Tue Thu,0935,1050,Engleman Hall,D125,08/25/2026,12/13/2026
Fall 2026,10614,MAT,108,02,Math for the Natural Sciences,3,Main Campus,,Lecture,0,20,20,0,0,Owen Biesel,Mon Wed Fri,1010,1100,Engleman Hall,D125,08/25/2026,12/13/2026
Fall 2026,10615,MAT,108,03,Math for the Natural Sciences,3,Main Campus,,Lecture,0,20,20,0,0,Owen Biesel,Mon Wed Fri,1110,1200,Engleman Hall,D125,08/25/2026,12/13/2026
Fall 2026,11556,MAT,108,04,Math for the Natural Sciences,3,Main Campus,,Lecture,0,20,20,0,0,Caroline Mugno,Tue Thu,0810,0925,Engleman Hall,D125,08/25/2026,12/13/2026
Fall 2026,13142,MAT,108,05,Math for the Natural Sciences,3,Main Campus,,Lecture,0,20,20,0,0,Susan Spencer,Mon Wed,1525,1640,Engleman Hall,C007,08/25/2026,12/13/2026
Fall 2026,11338,MAT,111,01,Ext Algebra for BUS and SCI,4,Main Campus,T,Lecture,0,27,27,0,5,Amy Tavares,Mon,1525,1615,Engleman Hall,B208,08/25/2026,12/13/2026
Fall 2026,10616,MAT,112,01,Algebra for Business &amp; Sci,3,Main Campus,T,Lecture,0,27,27,0,5,Amanda Valentine,Mon Wed Fri,0910,1000,Engleman Hall,C136,08/25/2026,12/13/2026
Fall 2026,10617,MAT,112,02,Algebra for Business &amp; Sci,3,Main Campus,T,Lecture,0,27,27,0,5,Paul Chludzinski,Mon Wed Fri,1110,1200,Engleman Hall,A115,08/25/2026,12/13/2026
Fall 2026,13143,MAT,118,01,Extended Precalculus: Algebra,4,Main Campus,T,Lecture/Lab,0,20,20,0,0,Dionysus Birnbaum,Mon Wed Fri,0910,1000,Engleman Hall,B221,08/25/2026,12/13/2026
Fall 2026,13144,MAT,118,02,Extended Precalculus: Algebra,4,Main Campus,T,Lecture/Lab,0,20,20,0,0,Kun Lee,Mon Wed Fri,1110,1200,Engleman Hall,B220,08/25/2026,12/13/2026
Fall 2026,13145,MAT,118,03,Extended Precalculus: Algebra,4,Main Campus,T,Lecture/Lab,0,20,20,0,0,Dionysus Birnbaum,Fri,1210,1300,Jennings Hall,114,08/25/2026,12/13/2026
Fall 2026,13146,MAT,120,01,College Algebra,3,Main Campus,,Lecture,0,20,20,0,0,Andrew Warshall,Mon Wed,1525,1640,Engleman Hall,C010,08/25/2026,12/13/2026
Fall 2026,13147,MAT,120,02,College Algebra,3,Main Campus,,Lecture,0,20,20,0,0,Peter Daupern,Tue Thu,0810,0925,Engleman Hall,A107,08/25/2026,12/13/2026
Fall 2026,13148,MAT,120,03,College Algebra,3,Main Campus,,Lecture,0,20,20,0,0,Jooyoun Hong,Tue Thu,0935,1050,Engleman Hall,B214,08/25/2026,12/13/2026
Fall 2026,13149,MAT,120,04,College Algebra,3,Main Campus,,Lecture,0,20,20,0,0,Peter Hensley,Tue Thu,1225,1340,Engleman Hall,C134,08/25/2026,12/13/2026
Fall 2026,13150,MAT,120,05,College Algebra,3,Main Campus,,Lecture,0,20,20,0,0,Claire Adams,Mon Wed,1400,1515,Morrill Hall,120,08/25/2026,12/13/2026
Fall 2026,13151,MAT,120,06,College Algebra,3,Main Campus,,Lecture,0,20,20,0,0,Peter Daupern,Tue Thu,1100,1215,Jennings Hall,227,08/25/2026,12/13/2026
Fall 2026,12923,MAT,122,01,Precalculus,4,Main Campus,,Lecture/Lab,0,20,20,0,0,Braxton Carrigan,Mon Wed,1400,1540,Engleman Hall,A107,08/25/2026,12/13/2026
Fall 2026,12924,MAT,122,02,Precalculus,4,Main Campus,T,Lecture/Lab,0,20,20,0,0,Jooyoun Hong,Mon,1010,1100,Engleman Hall,C134,08/25/2026,12/13/2026
Fall 2026,12925,MAT,122,03,Precalculus,4,Main Campus,T,Lecture/Lab,0,20,20,0,0,TBA Staff,Tue Thu,1350,1530,Engleman Hall,B218,08/25/2026,12/13/2026
Fall 2026,12926,MAT,122,04,Precalculus,4,Main Campus,T,Lecture/Lab,0,20,20,0,0,Natalya Romanova,Mon Wed,1525,1705,Engleman Hall,B218,08/25/2026,12/13/2026
Fall 2026,12927,MAT,122,05,Precalculus,4,Main Campus,T,Lecture/Lab,0,20,20,0,0,Andrew Warshall,Mon,1210,1300,Engleman Hall,C136,08/25/2026,12/13/2026
Fall 2026,10623,MAT,125,01,Applied Business Math,3,Main Campus,T,Lecture,0,25,25,0,0,Gregory Garb,Mon Wed,1815,1930,Engleman Hall,B111,08/25/2026,12/13/2026
Fall 2026,10624,MAT,125,02,Applied Business Math,3,Main Campus,T,Lecture,0,25,25,0,0,Nancy Redmond,Tue Thu,1350,1505,Engleman Hall,A117,08/25/2026,12/13/2026
Fall 2026,10626,MAT,125,03,Applied Business Math,3,Main Campus,T,Lecture,0,25,25,0,0,Joseph Fields,Mon Wed,1650,1805,Engleman Hall,B111,08/25/2026,12/13/2026
Fall 2026,10969,MAT,125,04,Applied Business Math,3,Main Campus,T,Lecture,0,25,25,0,0,Joseph Fields,Tue Thu,1650,1805,Engleman Hall,C136,08/25/2026,12/13/2026
Fall 2026,11268,MAT,125,05,Applied Business Math,3,Main Campus,T,Lecture,0,25,25,0,0,Valeriu Pinciu,Tue Thu,1525,1640,Engleman Hall,C136,08/25/2026,12/13/2026
Fall 2026,12928,MAT,140,01,Comp. tools for Math &amp; Science,3,Main Campus,T,Lecture,0,22,22,0,5,TBA Staff,Tue Thu,1100,1215,Engleman Hall,D125,08/25/2026,12/13/2026
Fall 2026,12929,MAT,150,01,Calculus I,4,Main Campus,T,Lecture/Lab,0,22,22,0,5,TBA Staff,Tue Thu,0935,1050,Engleman Hall,B211,08/25/2026,12/13/2026
Fall 2026,12930,MAT,150,02,Calculus I,4,Main Campus,T,Lecture/Lab,0,22,22,0,5,Braxton Carrigan,Tue Thu,1100,1215,Engleman Hall,A107,08/25/2026,12/13/2026
Fall 2026,12931,MAT,151,01,Calculus II,4,Main Campus,T,Lecture/Lab,0,22,22,0,5,Joseph Fields,Tue Thu,1100,1215,Engleman Hall,C136,08/25/2026,12/13/2026
Fall 2026,12932,MAT,151,02,Calculus II,4,Main Campus,T,Lecture/Lab,0,22,22,0,5,Leah Sturman,Mon,1110,1200,Engleman Hall,B211,08/25/2026,12/13/2026
